"Match ID","Series","League","Start Date/Time","Match Length","Duration (secs)","Kills Score","","Winner","Radiant Team","Radiant Players","Dire Team","Dire Players"
"7638070758","859401","16409","15 mar 2024 01:46","52:30","3150","34-24","34,24","Radiant","Blacklist Rivalry","Gabbi, Abed, Tims, Mjz, Palos","Team Darleng","Abeng, Abat, Yowe, Kuku, JingxD.LFT"
"7638006306","859401","16409","15 mar 2024 01:00","23:34","1414","29-6","29,6","Radiant","Blacklist Rivalry","Gabbi, Abed, Tims, Mjz, Palos","Team Darleng","Abeng, Abat, Yowe, Kuku, JingxD.LFT"
"7637993549","859412","16404","15 mar 2024 12:55","1:03:15","3795","44-22","44,22","Radiant","1win","Egorka, Cloud, swedenstrong, CHIRA JUNIOR, Munkushi~","Nemiga Gaming","kenny, internet любовь, Nicky`Cool , MikSa`, aik"
"7637984946","859410","16404","15 mar 2024 12:54","47:49","2869","34-41","34,41","Radiant","Night Pulse","Mannik, Fraser , Merlin, Dream`, JANTER","L1GA TEAM","хип-хоп маньяк, pantomem, RAMZES666, OneJey, Re1bl"
"7637950408","859387","16410","15 mar 2024 12:23","37:41","2261","28-16","28,16","Radiant","Nigma Galaxy","KuroKy, Miracle-, SumaiL, Matthew, Fbz","Winter Bear","Lodine, Jeezy, Re{Ali}Ty, KaChal, Mikey"
"7637896901","859379","16404","15 mar 2024 11:38","39:58","2398","29-12","29,12","Radiant","Yellow Submarine","erasethepain, Fill, AIND, King, asdekor_r","1win","Egorka, Cloud, swedenstrong, CHIRA JUNIOR, Munkushi~"
"7637887744","859401","16409","15 mar 2024 11:33","50:11","3011","24-12","24,12","Radiant","Team Darleng","Abeng, Abat, Yowe, Kuku, JingxD.LFT","Blacklist Rivalry","Gabbi, Abed, Tims, Mjz, Palos"
"7637877832","859380","16404","15 mar 2024 11:20","35:29","2129","32-13","32,13","Radiant","9Pandas","Solo, Antares, lelouch, kiyotaka, DarkLord^","L1GA TEAM","хип-хоп маньяк, pantomem, RAMZES666, OneJey, Re1bl"
"7637862729","859387","16410","15 mar 2024 11:06","48:00","2880","37-27","37,27","Radiant","Nigma Galaxy","KuroKy, Miracle-, SumaiL, Matthew, Fbz","Winter Bear","Lodine, Jeezy, Re{Ali}Ty, KaChal, Mikey"
"7637812782","859380","16404","15 mar 2024 10:17","38:30","2310","34-18","34,18","Radiant","L1GA TEAM","хип-хоп маньяк, pantomem, RAMZES666, OneJey, Re1bl","9Pandas","Solo, Antares, lelouch, kiyotaka, DarkLord^"
"7637805691","859379","16404","15 mar 2024 10:12","59:47","3587","38-29","38,29","Radiant","1win","Egorka, Cloud, swedenstrong, CHIRA JUNIOR, Munkushi~","Yellow Submarine","erasethepain, Fill, AIND, King, asdekor_r"
"7637800695","859387","16410","15 mar 2024 10:10","26:54","1614","8-24","8,24","Dire","Nigma Galaxy","KuroKy, Miracle-, SumaiL, Matthew, Fbz","Winter Bear","Lodine, Jeezy, Re{Ali}Ty, KaChal, Mikey"
"7637794925","859382","16409","15 mar 2024 10:00","36:27","2187","32-16","32,16","Radiant","Talon","ChYuan, Ws`, Jhocam, ponyo, Akashi","Salvation Gaming","LOyd, Rupido, Dric~, Denise'-, Young God"
"7637790479","859381","16409","15 mar 2024 10:00","54:58","3298","32-16","32,16","Radiant","Geek Fam","Skem, Mac, raging-_-potato, MGA ANIMALS, Natsumi-","BLEED","Poloson, DJ, Zeal, Mikoto, JaCkky"
"7637740392","859380","16404","15 mar 2024 09:01","49:22","2962","10-37","10,37","Dire","L1GA TEAM","хип-хоп маньяк, pantomem, RAMZES666, OneJey, Re1bl","9Pandas","Solo, Antares, lelouch, kiyotaka, DarkLord^"
"7637740026","859373","16410","15 mar 2024 09:01","24:05","1445","17-45","17,45","Dire","AdoNis","Depk1d, Zoom, Cold-, NiTr0, aNewMe-","GAMAX SAUDI","KERTENKELE, blademoose, i make onions cry, -DragonSouL, qjY"
"7637736952","859382","16409","15 mar 2024 09:04","28:18","1698","11-33","11,33","Dire","Salvation Gaming","LOyd, Rupido, Dric~, Denise'-, Young God","Talon","ChYuan, Ws`, Jhocam, ponyo, Akashi"
"7637735513","859381","16409","15 mar 2024 09:04","32:38","1958","32-10","32,10","Radiant","Geek Fam","Skem, Mac, raging-_-potato, MGA ANIMALS, Natsumi-","BLEED","Poloson, DJ, Zeal, Mikoto, JaCkky"
"7637734535","859379","16404","15 mar 2024 09:00","48:14","2894","31-22","31,22","Radiant","Yellow Submarine","erasethepain, Fill, AIND, King, asdekor_r","1win","Egorka, Cloud, swedenstrong, CHIRA JUNIOR, Munkushi~"
"7637684766","859354","16409","15 mar 2024 07:57","31:05","1865","11-34","11,34","Dire","Talon","ChYuan, Ws`, Jhocam, ponyo, Akashi","Team Darleng","Abeng, Abat, Yowe, Kuku, JingxD.LFT"
"7637682548","859373","16410","15 mar 2024 08:00","31:18","1878","55-22","55,22","Radiant","GAMAX SAUDI","KERTENKELE, blademoose, i make onions cry, -DragonSouL, qjY","AdoNis","Depk1d, Zoom, Cold-, NiTr0, aNewMe-"
"7637624119","859354","16409","15 mar 2024 06:44","41:26","2486","31-28","31,28","Radiant","Team Darleng","Abeng, Abat, Yowe, Kuku, JingxD.LFT","Talon","ChYuan, Ws`, Jhocam, ponyo, Akashi"
"7637611308","859356","16409","15 mar 2024 06:21","35:55","2155","26-10","26,10","Radiant","Blacklist Rivalry","Gabbi, Abed, Tims, Mjz, Palos","BLEED","Poloson, DJ, Zeal, Mikoto, JaCkky"
"7637552870","859356","16409","15 mar 2024 05:00","54:21","3261","13-37","13,37","Dire","BLEED","Poloson, DJ, Zeal, Mikoto, JaCkky","Blacklist Rivalry","Gabbi, Abed, Tims, Mjz, Palos"
"7637550095","859354","16409","15 mar 2024 05:01","1:09:10","4150","46-36","46,36","Radiant","Talon","ChYuan, Ws`, Jhocam, ponyo, Akashi","Team Darleng","Abeng, Abat, Yowe, Kuku, JingxD.LFT"
"7637521489","859289","16407","15 mar 2024 04:15","32:21","1941","7-37","7,37","Dire","Kaiser","Raykill, Argius, Valqui, D1smar, BenjiMon","x5 Gaming","Rises, Hermit, Sebas, masha-, Luis"
"7637478603","859289","16407","15 mar 2024 03:11","39:18","2358","17-46","17,46","Dire","Kaiser","Raykill, Argius, Valqui, D1smar, BenjiMon","x5 Gaming","Rises, Hermit, Sebas, masha-, Luis"
"7637429402","859289","16407","15 mar 2024 01:52","50:41","3041","36-33","36,33","Radiant","Kaiser","Raykill, Argius, Valqui, D1smar, BenjiMon","x5 Gaming","Rises, Hermit, Sebas, masha-, Luis"
"7637408322","859264","16407","15 mar 2024 01:10","52:46","3166","27-36","27,36","Dire","Lava Esports","Gardick, Lumière, Genek, Frank, wonderk1d^^<","Estar_Backs","Kōtarō, Michael-, regalame items, Darkmago, Sacred"
"7637385134","859250","16407","15 mar 2024 12:35","39:03","2343","43-30","43,30","Radiant","Acatsuki","Prada, Robo-Z, Adrian, Kiri, Sh1do","x5 Gaming","Rises, Hermit, Sebas, masha-, Luis"
"7637355083","859264","16407","14 mar 2024 11:46","53:44","3224","29-27","29,27","Dire","Lava Esports","Gardick, Lumière, Genek, Frank, wonderk1d^^<","Estar_Backs","Kōtarō, Michael-, regalame items, Darkmago, Sacred"
"7637331669","859250","16407","14 mar 2024 11:15","46:56","2816","46-35","46,35","Radiant","x5 Gaming","Rises, Hermit, Sebas, masha-, Luis","Acatsuki","Prada, Robo-Z, Adrian, Kiri, Sh1do"
"7637308021","859248","16407","14 mar 2024 10:49","20:44","1244","20-2","20,2","Radiant","BOOM Esports","Corvus, Panda, Littleboy, Pakazs, SLATEMS","Kaiser","Raykill, Argius, Valqui, BenjiMon, Cara"
"7637280679","859250","16407","14 mar 2024 10:22","31:00","1860","27-8","27,8","Radiant","Acatsuki","Prada, Robo-Z, Adrian, Kiri, Sh1do","x5 Gaming","Rises, Hermit, Sebas, masha-, Luis"
"7637268232","859248","16407","14 mar 2024 10:08","16:16","976","19-1","19,1","Radiant","BOOM Esports","Corvus, Panda, Littleboy, Pakazs, SLATEMS","Kaiser","Raykill, Argius, Valqui, BenjiMon, Cara"
"7637180466","859141","16407","14 mar 2024 08:52","39:23","2363","23-37","23,37","Dire","Lava Esports","Gardick, Lumière, Genek, Frank, wonderk1d^^<","beastcoast","Lumpy, Vitaly, MoOz, payk, elmisho"
"7637178756","859142","16407","14 mar 2024 08:49","52:41","3161","21-45","21,45","Dire","Estar_Backs","Kōtarō, Michael-, regalame items, Darkmago, Sacred","Midas Club","Hyko, 4DR, Costabile, Wij, Fcr"
"7637102913","859142","16407","14 mar 2024 07:56","26:09","1569","5-27","5,27","Dire","Midas Club","Hyko, 4DR, Costabile, Wij, Fcr","Estar_Backs","Kōtarō, Michael-, regalame items, Darkmago, Sacred"
"7637029071","859141","16407","14 mar 2024 07:05","1:19:59","4799","36-42","36,42","Dire","Lava Esports","Gardick, Lumière, Genek, Frank, wonderk1d^^<","beastcoast","Lumpy, Vitaly, MoOz, payk, elmisho"
"7636938785","859142","16407","14 mar 2024 06:04","1:12:40","4360","38-37","38,37","Dire","Estar_Backs","Kōtarō, Michael-, regalame items, Darkmago, Sacred","Midas Club","Hyko, 4DR, Costabile, Wij, Fcr"
"7636936779","859141","16407","14 mar 2024 06:00","39:40","2380","22-22","22,22","Radiant","Lava Esports","Gardick, Lumière, Genek, Frank, wonderk1d^^<","beastcoast","Lumpy, Vitaly, MoOz, payk, elmisho"
"7636872473","859067","16404","14 mar 2024 05:17","23:03","1383","10-29","10,29","Dire","NextUp","VaniLLl, Mirage`, Шизоид, 7jesu, Miyaoo","Nemiga Gaming","kenny, internet любовь, Nicky`Cool , MikSa`, aik"
"7636748932","859067","16404","14 mar 2024 04:00","50:45","3045","24-30","24,30","Dire","Nemiga Gaming","kenny, internet любовь, Nicky`Cool , MikSa`, aik","NextUp","VaniLLl, Mirage`, Шизоид, 7jesu, Miyaoo"
"7636725687","859066","16404","14 mar 2024 03:49","27:55","1675","9-32","9,32","Dire","ASAKURA","destroyed, Young G, Fezor, Smiling Knight, 6ym_6ym","Night Pulse","Mannik, Fraser , Merlin, Dream`, JANTER"
"7636619352","859067","16404","14 mar 2024 02:48","46:31","2791","23-52","23,52","Dire","NextUp","VaniLLl, Mirage`, Шизоид, 7jesu, Miyaoo","Nemiga Gaming","kenny, internet любовь, Nicky`Cool , MikSa`, aik"
"7636606052","859066","16404","14 mar 2024 02:53","31:55","1915","35-11","35,11","Radiant","Night Pulse","Mannik, Fraser , Merlin, Dream`, JANTER","ASAKURA","destroyed, Young G, Fezor, Smiling Knight, 6ym_6ym"
"7636504560","859031","16404","14 mar 2024 01:46","26:24","1584","29-11","29,11","Radiant","9Pandas","Solo, Antares, lelouch, kiyotaka, DarkLord^","NextUp","VaniLLl, Mirage`, Шизоид, 7jesu, Miyaoo"
"7636421975","859021","16404","14 mar 2024 12:50","1:00:16","3616","23-42","23,42","Dire","Nemiga Gaming","kenny, internet любовь, Nicky`Cool , MikSa`, aik","L1GA TEAM","хип-хоп маньяк, pantomem, RAMZES666, OneJey, Re1bl"
"7636413598","859031","16404","14 mar 2024 12:46","38:19","2299","17-36","17,36","Dire","NextUp","VaniLLl, Mirage`, Шизоид, 7jesu, Miyaoo","9Pandas","Solo, Antares, lelouch, kiyotaka, DarkLord^"
"7636412772","859014","16409","14 mar 2024 12:40","21:57","1317","14-2","14,2","Radiant","Geek Fam","Skem, Mac, raging-_-potato, MGA ANIMALS, Natsumi-","Execration","Cml, Bob, Tino, Shanks, X123"
"7636377117","859016","16409","14 mar 2024 12:09","50:19","3019","19-38","19,38","Dire","IHC","se, Ace12, elevennN, FortuneSoul, Ikigai鷹","Salvation Gaming","LOyd, Rupido, Dric~, Denise'-, Young God"
"7636336350","859014","16409","14 mar 2024 11:34","40:49","2449","31-14","31,14","Radiant","Geek Fam","Skem, Mac, raging-_-potato, MGA ANIMALS, Natsumi-","Execration","Cml, Bob, Tino, Shanks, X123"
"7636331861","859021","16404","14 mar 2024 11:37","50:06","3006","19-36","19,36","Dire","Nemiga Gaming","kenny, internet любовь, Nicky`Cool , MikSa`, aik","L1GA TEAM","хип-хоп маньяк, pantomem, RAMZES666, OneJey, Re1bl"
"7636324019","859001","16404","14 mar 2024 11:22","48:47","2927","27-17","27,17","Radiant","Yellow Submarine","erasethepain, Fill, AIND, King, asdekor_r","ASAKURA","destroyed, Young G, Fezor, Smiling Knight, 6ym_6ym"
"7636314333","859011","16410","14 mar 2024 11:10","18:02","1082","33-8","33,8","Radiant","Nigma Galaxy","KuroKy, Miracle-, SumaiL, Matthew, Fbz","AdoNis","Depk1d, Zoom, Cold-, NiTr0, aNewMe-"
"7636283648","859016","16409","14 mar 2024 10:36","35:36","2136","13-13","13,13","Radiant","Salvation Gaming","LOyd, Rupido, Dric~, Denise'-, Young God","IHC","se, Ace12, elevennN, FortuneSoul, Ikigai鷹"
"7636268492","859014","16409","14 mar 2024 10:29","38:32","2312","23-32","23,32","Dire","Geek Fam","Skem, Mac, raging-_-potato, MGA ANIMALS, Natsumi-","Execration","Cml, Bob, Tino, Shanks, X123"
"7636264505","859002","16404","14 mar 2024 10:19","34:50","2090","12-35","12,35","Dire","Night Pulse","Mannik, Fraser , Merlin, Dream`, JANTER","1win","Egorka, Cloud, swedenstrong, CHIRA JUNIOR, Munkushi~"
"7636258833","859001","16404","14 mar 2024 10:12","45:36","2736","40-10","40,10","Radiant","Yellow Submarine","erasethepain, Fill, AIND, King, asdekor_r","ASAKURA","destroyed, Young G, Fezor, Smiling Knight, 6ym_6ym"
"7636254786","859011","16410","14 mar 2024 10:17","25:04","1504","8-32","8,32","Dire","AdoNis","Depk1d, Zoom, Cold-, NiTr0, aNewMe-","Nigma Galaxy","KuroKy, Miracle-, SumaiL, Matthew, Fbz"
"7636232923","859003","16409","14 mar 2024 09:44","11:15","675","11-1","11,1","Radiant","BLEED","Poloson, DJ, Zeal, Mikoto, JaCkky","IHC","se, Ace12, elevennN, FortuneSoul, Ikigai鷹"
"7636204224","858994","16410","14 mar 2024 09:07","21:42","1302","32-5","32,5","Radiant","Winter Bear","Lodine, Jeezy, Re{Ali}Ty, KaChal, Mikey","GAMAX SAUDI","KERTENKELE, blademoose, i make onions cry, -DragonSouL, qjY"
"7636195437","859003","16409","14 mar 2024 09:01","19:49","1189","24-8","24,8","Radiant","BLEED","Poloson, DJ, Zeal, Mikoto, JaCkky","IHC","se, Ace12, elevennN, FortuneSoul, Ikigai鷹"
"7636191361","859002","16404","14 mar 2024 08:59","54:19","3259","30-26","30,26","Radiant","1win","Egorka, Cloud, swedenstrong, CHIRA JUNIOR, Munkushi~","Night Pulse","Mannik, Fraser , Merlin, Dream`, JANTER"
"7636189067","859001","16404","14 mar 2024 09:00","46:48","2808","19-30","19,30","Dire","Yellow Submarine","erasethepain, Fill, AIND, King, asdekor_r","ASAKURA","destroyed, Young G, Fezor, Smiling Knight, 6ym_6ym"
"7636157323","858988","16409","14 mar 2024 08:11","40:09","2409","18-30","18,30","Dire","Salvation Gaming","LOyd, Rupido, Dric~, Denise'-, Young God","Blacklist Rivalry","Gabbi, Abed, Tims, Mjz, Palos"
"7636149357","858994","16410","14 mar 2024 08:00","32:17","1937","18-30","18,30","Dire","GAMAX SAUDI","KERTENKELE, blademoose, i make onions cry, -DragonSouL, qjY","Winter Bear","Lodine, Jeezy, Re{Ali}Ty, KaChal, Mikey"
"7636140315","858968","16409","14 mar 2024 07:48","38:53","2333","12-20","12,20","Dire","Geek Fam","Skem, Mac, raging-_-potato, MGA ANIMALS, Natsumi-","Team Darleng","Abeng, Abat, Yowe, Kuku, JingxD.LFT"
"7636120048","858988","16409","14 mar 2024 07:16","24:32","1472","31-7","31,7","Radiant","Blacklist Rivalry","Gabbi, Abed, Tims, Mjz, Palos","Salvation Gaming","LOyd, Rupido, Dric~, Denise'-, Young God"
"7636094796","858968","16409","14 mar 2024 06:40","36:58","2218","28-13","28,13","Radiant","Geek Fam","Skem, Mac, raging-_-potato, MGA ANIMALS, Natsumi-","Team Darleng","Abeng, Abat, Yowe, Kuku, JingxD.LFT"
"7636067414","858970","16409","14 mar 2024 05:59","39:24","2364","33-19","33,19","Radiant","Talon","ChYuan, Ws`, Jhocam, ponyo, Akashi","Execration","Cml, Bob, Tino, Shanks, X123"
"7636029001","858970","16409","14 mar 2024 05:04","27:33","1653","7-31","7,31","Dire","Execration","Cml, Bob, Tino, Shanks, X123","Talon","ChYuan, Ws`, Jhocam, ponyo, Akashi"
"7636028750","858968","16409","14 mar 2024 05:03","57:26","3446","37-36","37,36","Dire","Geek Fam","Skem, Mac, raging-_-potato, MGA ANIMALS, Natsumi-","Team Darleng","Abeng, Abat, Yowe, Kuku, JingxD.LFT"
"7636020748","858912","16406","14 mar 2024 04:46","27:38","1658","8-39","8,39","Dire","Legacy","BliNcc, Lil Nick, Fayde, pingu, red2","nouns","Leslão, Fly, Copy, Gunnar, Yuma"
"7635979269","858912","16406","14 mar 2024 03:39","34:07","2047","29-10","29,10","Radiant","nouns","Leslão, Fly, Copy, Gunnar, Yuma","Legacy","BliNcc, Lil Nick, Fayde, pingu, red2"
"7635940424","858912","16406","14 mar 2024 02:35","37:26","2246","12-42","12,42","Dire","Legacy","BliNcc, Lil Nick, Fayde, pingu, red2","nouns","Leslão, Fly, Copy, Gunnar, Yuma"
"7635904696","858912","16406","14 mar 2024 01:29","40:00","2400","14-32","14,32","Dire","nouns","Leslão, Fly, Copy, Gunnar, Yuma","Legacy","BliNcc, Lil Nick, Fayde, pingu, red2"
"7635849740","858862","16406","13 mar 2024 11:54","39:33","2373","34-12","34,12","Radiant","Legacy","BliNcc, Lil Nick, Fayde, pingu, red2","GRIN Esports","talianoG, YamSun, geoZziZi, Kitzz, Sneaky"
"7635809099","858862","16406","13 mar 2024 11:00","29:44","1784","30-11","30,11","Radiant","Legacy","BliNcc, Lil Nick, Fayde, pingu, red2","GRIN Esports","talianoG, YamSun, geoZziZi, Kitzz, Sneaky"
"7635753259","858862","16406","13 mar 2024 10:00","34:56","2096","11-39","11,39","Dire","Legacy","BliNcc, Lil Nick, Fayde, pingu, red2","GRIN Esports","talianoG, YamSun, geoZziZi, Kitzz, Sneaky"
"7635696014","858768","16405","13 mar 2024 09:04","47:27","2847","24-48","24,48","Dire","MOUZ","Bengan, Supream^, , Nikko, Hustla","Rest Farmers","Handsken, Xibbe, Pablo, Shad, Adzantick"
"7635612465","858768","16405","13 mar 2024 07:56","43:08","2588","15-35","15,35","Dire","Rest Farmers","Handsken, Xibbe, Pablo, Shad, Adzantick","MOUZ","Bengan, Supream^, , Nikko, Hustla"
"7635513737","858768","16405","13 mar 2024 06:53","36:48","2208","16-22","16,22","Dire","MOUZ","Bengan, Supream^, , Nikko, Hustla","Rest Farmers","Handsken, Xibbe, Pablo, Shad, Adzantick"
"7635381875","858687","16405","13 mar 2024 05:21","38:17","2297","38-14","38,14","Radiant","Rest Farmers","Handsken, Xibbe, Pablo, Shad, Adzantick","Ninja Penguins","tv/doctorbum, MiLAN, Daxak, layme, Toshi"
"7635249915","858687","16405","13 mar 2024 04:03","51:10","3070","12-37","12,37","Dire","Rest Farmers","Handsken, Xibbe, Pablo, Shad, Adzantick","Ninja Penguins","tv/doctorbum, MiLAN, Daxak, layme, Toshi"
"7635171818","858651","16408","13 mar 2024 03:23","32:37","1957","14-24","14,24","Dire","Team Zero","Beyond, Luv, 7e, Ponlo, Zzq","KEV","ELeVeN, ButterflyEffect, Flyfly, , 999"
"7635127494","858687","16405","13 mar 2024 02:59","38:20","2300","31-14","31,14","Radiant","Rest Farmers","Handsken, Xibbe, Pablo, Shad, Adzantick","Ninja Penguins","tv/doctorbum, MiLAN, Daxak, layme, Toshi"
"7635048569","858651","16408","13 mar 2024 02:14","41:58","2518","19-26","19,26","Dire","KEV","ELeVeN, ButterflyEffect, Flyfly, , 999","Team Zero","Beyond, Luv, 7e, Ponlo, Zzq"
"7634934768","858651","16408","13 mar 2024 01:01","36:41","2201","31-6","31,6","Radiant","KEV","ELeVeN, ButterflyEffect, Flyfly, , 999","Team Zero","Beyond, Luv, 7e, Ponlo, Zzq"
"7634841569","858651","16408","13 mar 2024 11:39","56:03","3363","40-29","40,29","Dire","KEV","ELeVeN, ButterflyEffect, Flyfly, , 999","Team Zero","Beyond, Luv, 7e, Ponlo, Zzq"
"7634785733","858651","16408","13 mar 2024 10:39","35:30","2130","43-12","43,12","Radiant","KEV","ELeVeN, ButterflyEffect, Flyfly, , 999","Team Zero","Beyond, Luv, 7e, Ponlo, Zzq"
"7634701011","858637","16408","13 mar 2024 09:07","36:23","2183","18-30","18,30","Dire","Eagle","起风 了, Mdr, Storm, mode：Ame, Gemie","KEV","ELeVeN, ButterflyEffect, Flyfly, , 999"
"7634648753","858637","16408","13 mar 2024 08:00","38:32","2312","18-44","18,44","Dire","Eagle","起风 了, Mdr, Storm, mode：Ame, Gemie","KEV","ELeVeN, ButterflyEffect, Flyfly, , 999"
"7634430205","858546","16406","13 mar 2024 02:19","22:39","1359","34-9","34,9","Radiant","Legacy","BliNcc, Lil Nick, Fayde, pingu, red2","TiltedBoys","LILGUCCITAYK, door, asd, ValOdbka, ClouD"
"7634400584","858546","16406","13 mar 2024 01:25","30:27","1827","29-20","29,20","Radiant","Legacy","BliNcc, Lil Nick, Fayde, pingu, red2","TiltedBoys","LILGUCCITAYK, door, asd, ValOdbka, ClouD"
"7634370016","858522","16406","13 mar 2024 12:28","26:48","1608","33-13","33,13","Radiant","nouns","Leslão, Fly, Copy, Gunnar, Yuma","GRIN Esports","talianoG, YamSun, geoZziZi, Kitzz, Sneaky"
"7634348504","858532","16406","12 mar 2024 11:48","49:34","2974","52-21","52,21","Radiant","TiltedBoys","LILGUCCITAYK, door, asd, ValOdbka, ClouD","IRLD2","Kapron, N1NE, Tony, Ñengoflow KELOKE, 罪"
"7634335389","858522","16406","12 mar 2024 11:25","31:09","1869","6-22","6,22","Dire","GRIN Esports","talianoG, YamSun, geoZziZi, Kitzz, Sneaky","nouns","Leslão, Fly, Copy, Gunnar, Yuma"
"7634315999","858516","16406","12 mar 2024 11:01","24:01","1441","8-33","8,33","Dire","IRLD2","Kapron, N1NE, Tony, Ñengoflow KELOKE, 罪","TiltedBoys","LILGUCCITAYK, door, asd, ValOdbka, ClouD"
"7634264175","858504","16406","12 mar 2024 10:01","33:23","2003","25-8","25,8","Radiant","IRLD2","Kapron, N1NE, Tony, Ñengoflow KELOKE, 罪","TiltedBoys","LILGUCCITAYK, door, asd, ValOdbka, ClouD"
"7634258106","858472","16406","12 mar 2024 09:52","47:31","2851","35-38","35,38","Dire","(Not) The Cut","Zore, gyzik, high_shaggy, KOT, Scream","Legacy","BliNcc, albinozebra1, Lil Nick, Fayde, red2"
"7634182620","858472","16406","12 mar 2024 08:42","43:37","2617","52-28","52,28","Radiant","Legacy","BliNcc, albinozebra1, Lil Nick, Fayde, red2","(Not) The Cut","Zore, gyzik, high_shaggy, KOT, Scream"
"7634058433","858379","16406","12 mar 2024 07:11","43:27","2607","46-38","46,38","Radiant","GRIN Esports","talianoG, YamSun, geoZziZi, Kitzz, Sneaky","(Not) The Cut","Zore, gyzik, high_shaggy, KOT, Scream"
"7634024715","858371","16405","12 mar 2024 06:55","40:29","2429","24-34","24,34","Radiant","Entity","DM, Noone, Fishman, Watson, suzuya","MOUZ","Bengan, Supream^, , Nikko, Hustla"
"7633956736","858379","16406","12 mar 2024 06:02","37:54","2274","20-37","20,37","Dire","(Not) The Cut","Zore, gyzik, high_shaggy, KOT, Scream","GRIN Esports","talianoG, YamSun, geoZziZi, Kitzz, Sneaky"
"7633941390","858371","16405","12 mar 2024 05:57","32:40","1960","12-24","12,24","Dire","MOUZ","Bengan, Supream^, , Nikko, Hustla","Entity","DM, Noone, Fishman, Watson, suzuya"
"7633814106","858320","16405","12 mar 2024 04:35","48:16","2896","44-26","44,26","Radiant","Rest Farmers","Handsken, Xibbe, Pablo, Shad, Adzantick","GHOSTIKLENOVO","Sketcher, lupsi, Manem, b4x4zZz, началась эра побед"
"7633719235","858320","16405","12 mar 2024 03:40","25:47","1547","27-8","27,8","Radiant","Rest Farmers","Handsken, Xibbe, Pablo, Shad, Adzantick","GHOSTIKLENOVO","Sketcher, lupsi, Manem, b4x4zZz, началась эра побед"
"7633614768","858320","16405","12 mar 2024 02:43","32:51","1971","8-27","8,27","Dire","Rest Farmers","Handsken, Xibbe, Pablo, Shad, Adzantick","GHOSTIKLENOVO","Sketcher, lupsi, Manem, b4x4zZz, началась эра побед"
"7633588854","858300","16405","12 mar 2024 02:26","52:27","3147","38-12","38,12","Radiant","Ninja Penguins","tv/doctorbum, MiLAN, Daxak, layme, Toshi","MarsBet Team","LeBronDota, Bignum, W1sh-, Nande, Mr. Luck"
"7633459628","858286","16405","12 mar 2024 01:13","45:35","2735","21-36","21,36","Dire","Rest Farmers","Handsken, Xibbe, Pablo, Shad, Adzantick","Entity","DM, Noone, Fishman, Watson, suzuya"
"7633444460","858300","16405","12 mar 2024 01:05","52:05","3125","12-32","12,32","Dire","MarsBet Team","LeBronDota, Bignum, W1sh-, Nande, Mr. Luck","Ninja Penguins","tv/doctorbum, MiLAN, Daxak, layme, Toshi"
"7633391901","858286","16405","12 mar 2024 12:13","30:50","1850","18-39","18,39","Dire","Rest Farmers","Handsken, Xibbe, Pablo, Shad, Adzantick","Entity","DM, Noone, Fishman, Watson, suzuya"
"7633373742","858281","16408","12 mar 2024 12:06","39:09","2349","44-13","44,13","Radiant","Eagle","起风 了, Mdr, Storm, mode：Ame, Gemie","Team Bright","RedPanda, Irving, Ulu, 一, TK"
"7633361741","858287","16405","12 mar 2024 11:52","30:34","1834","4-38","4,38","Dire","Ninja Penguins","tv/doctorbum, MiLAN, Daxak, Toshi, coblack","MOUZ","Bengan, Supream^, , Nikko, Hustla"
"7633310634","858287","16405","12 mar 2024 11:00","27:37","1657","27-2","27,2","Radiant","MOUZ","Bengan, Supream^, , Nikko, Hustla","Ninja Penguins","tv/doctorbum, MiLAN, Daxak, Toshi, coblack"
"7633309920","858281","16408","12 mar 2024 11:03","36:50","2210","24-41","24,41","Dire","Eagle","起风 了, Mdr, Storm, mode：Ame, Gemie","Team Bright","RedPanda, Irving, Ulu, 一, TK"
"7633306521","858286","16405","12 mar 2024 11:00","44:53","2693","18-36","18,36","Dire","Entity","DM, Noone, Fishman, Watson, suzuya","Rest Farmers","Handsken, Xibbe, Pablo, Shad, Adzantick"
"7633305505","858276","16408","12 mar 2024 10:59","36:02","2162","11-24","11,24","Dire","KEV","ELeVeN, ButterflyEffect, Flyfly, , 999","Team Zero","Beyond, Luv, 7e, Ponlo, Zzq"
"7633256678","858281","16408","12 mar 2024 10:03","33:00","1980","28-15","28,15","Radiant","Eagle","起风 了, Mdr, Storm, mode：Ame, Gemie","Team Bright","RedPanda, Irving, Ulu, 一, TK"
"7633255564","858276","16408","12 mar 2024 10:04","31:35","1895","32-15","32,15","Radiant","KEV","ELeVeN, ButterflyEffect, Flyfly, , 999","Team Zero","Beyond, Luv, 7e, Ponlo, Zzq"
"7633205575","858276","16408","12 mar 2024 09:10","30:45","1845","24-7","24,7","Radiant","Team Zero","Beyond, Luv, 7e, Ponlo, Zzq","KEV","ELeVeN, ButterflyEffect, Flyfly, , 999"
"7633177328","858258","16408","12 mar 2024 08:32","46:18","2778","27-39","27,39","Dire","Dark Horse","Unknown, sheep, Small.Kk, Crash, L'enfer, c'est les autres","Eagle","起风 了, Mdr, Storm, mode：Ame, Gemie"
"7633160448","858272","16408","12 mar 2024 08:10","20:32","1232","24-5","24,5","Radiant","Team Bright","RedPanda, Irving, Ulu, 一, TK","The goal of all life is death","Azreal, LJ, Chola, 七海 灯子, Han"
